Dataset,Samples,Roll_RMSE_rad,Roll_RMSE_deg,Roll_MaxErr_deg,Pitch_RMSE_rad,Pitch_RMSE_deg,Pitch_MaxErr_deg,Yaw_RMSE_rad,Yaw_RMSE_deg,Yaw_MaxErr_deg,3D_Avg_RMSE_rad,3D_Avg_RMSE_deg
D1,17219,0.02732358098325916,1.565525871524666,7.50169182166176,0.03685610722144904,2.111699393070665,8.277605283250292,0.11874475298181202,6.803573185181326,18.843084949489747,0.06097481372884008,3.4935994832588855
D2,11399,0.03065784874988241,1.756565342318689,7.711612150316568,0.028505544249911807,1.6332473782433585,6.394139793754355,0.06514411395939632,3.73248278999268,13.028782431039122,0.04143583565306351,2.3740985035182423
D3,11429,0.0512567798176734,2.936797154984023,14.70619739118268,0.02106117393048394,1.2067163778076853,4.555298196758557,0.11231753806717679,6.435320896549191,13.163168455144046,0.061545163938444704,3.526278143113633
D4,14397,0.3797431020686968,21.757677047741968,53.0504536150181,0.03165108798408822,1.813473758485488,6.776085292920131,0.3547960222214868,20.328314661320967,57.47194586617747,0.25539673742475727,14.633155155849474
D5,22249,0.18486454827508364,10.591958397754755,35.33539197712905,0.04524167462144472,2.592157013912909,5.745443689661166,0.2879573752989706,16.498742284295716,56.46816577077768,0.1726878660651663,9.89428589865446
D6,34859,1.817043991764909,104.10895191773321,179.98628717459542,0.17651413286035478,10.113514837309806,61.35339458048709,1.7821824953486638,102.1115353055719,179.96511796151677,1.2585802066579759,72.11133402020498
