Dataset,Samples,Roll_RMSE_rad,Roll_RMSE_deg,Roll_MaxErr_deg,Pitch_RMSE_rad,Pitch_RMSE_deg,Pitch_MaxErr_deg,Yaw_RMSE_rad,Yaw_RMSE_deg,Yaw_MaxErr_deg,3D_Avg_RMSE_rad,3D_Avg_RMSE_deg
D1,17219,0.034884639052100784,1.9987425875226277,16.013448269879216,0.10750876426682125,6.159798453155734,145.8753907996908,0.1161409829988765,6.654388154336271,20.580707645766807,0.0861781287725995,4.9376430650048775
D2,11399,0.028277456688670856,1.6201789236248203,6.930820039922233,0.03644172533422269,2.0879570598259294,10.65475010214227,0.061320168989275795,3.513386882114494,10.688673476993602,0.042013117004056445,2.4071742885217478
D3,11429,0.04834921862384954,2.770206169901897,18.851106892118462,0.034517660837520524,1.9777162846539325,8.995103602667227,0.1276978905301998,7.316550180104051,20.873319341419666,0.07018825666385663,4.02149087821996
D4,14397,0.33994485130620483,19.477405247047866,57.39965808638541,0.03445300311815859,1.9740116702215522,12.012882172459,0.330134036300501,18.91528695363742,49.47738545651653,0.23484396357495477,13.455567956968947
D5,22249,0.1809573693311124,10.36809353446282,34.50399931348367,0.04686489046499028,2.685160430986837,6.6564319624945245,0.2678932037448073,15.349149934815719,50.41031933454101,0.16523848784697,9.467467966755125
D6,34859,1.7990013116909749,103.07518249839198,179.9996790127794,0.1719806774227269,9.853766974123095,54.99657426585842,1.7489442713735983,100.20712535329011,179.99080706802206,1.2399754201624333,71.04535827526838
